ID,Price,Security_deposit,Cleaning_fee,Extra_people_price,accommodates,review_accuracy,review_cleanliness,review_checkin,review_communication,review_location,review_value,reviews_per_month,latitude,longitude,property_type,room_type,bathrooms,bedrooms,beds,bed_type,amentities_2,allston.nhbr,back_bay.nhbr,beacon_hill.nhbr,brighton.nhbr,dorchester.nhbr,downtown.nhbr,east_boston.nhbr,fenway.nhbr,jamica_plain.nhbr,south_boston.nhbr,south_end.nhbr,nhbr.others,cancellation_strict,cancellation_moderate,cancellation_flexible,instant_bookable
13236936,$55.00 ,$200.00 ,$25.00 ,$10.00 ,1,2,2,4,4,2,2,0.37,42.28393321,-71.06883549,Apartment,Private room,1,1,1,Real Bed,"['TV', 'Wireless Internet', 'Kitchen', 'Washer', 'Dryer', 'Smoke Detector', 'Carbon Monoxide Detector', 'Lock on Bedroom Door', 'Hangers', 'Laptop Friendly Workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50']",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
13239143,$35.00 ,$300.00 ,$50.00 ,$0.00 ,1,10,10,10,10,10,10,0.67,42.30613475,-71.07287448,Apartment,Private room,1,1,1,Real Bed,"['Wireless Internet', 'Kitchen', 'Hot Tub', 'Heating', 'Smoke Detector', 'Carbon Monoxide Detector', 'Lock on Bedroom Door', '24-Hour Check-in', 'Hangers', 'Laptop Friendly Workspace']",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
13242393,$39.00 ,$300.00 ,$50.00 ,$0.00 ,1,10,10,10,10,10,10,0.43,42.30437279,-71.07193226,Apartment,Private room,1,1,1,Real Bed,"['Wireless Internet', 'Kitchen', 'Heating', 'Smoke Detector', 'Carbon Monoxide Detector', 'Lock on Bedroom Door', 'Hangers', 'Laptop Friendly Workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50']",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
13248823,$210.00 ,$150.00 ,$40.00 ,$0.00 ,2,10,10,10,10,10,10,0.39,42.3686825,-71.05430826,Apartment,Entire home/apt,1,0,1,Real Bed,"['TV', 'Cable TV', 'Wireless Internet', 'Air Conditioning', 'Kitchen', 'Heating', 'Smoke Detector', 'Carbon Monoxide Detector', 'First Aid Kit', 'Safety Card', 'Essentials', 'Shampoo', 'Lock on Bedroom Door', 'Hair Dryer', 'Iron']",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
13249829,$128.00 ,"$1,000.00 ",$100.00 ,$0.00 ,4,10,10,10,10,10,10,1.11,42.36038188,-71.06780658,Apartment,Entire home/apt,1,2,2,Real Bed,"['Wireless Internet', 'Air Conditioning', 'Kitchen', 'Indoor Fireplace', 'Heating', 'Family/Kid Friendly', 'Suitable for Events', 'Washer', 'Dryer', 'Essentials', 'Shampoo', 'Hangers', 'Hair Dryer']",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
13251243,$120.00 ,$150.00 ,$50.00 ,$0.00 ,3,10,10,10,10,10,10,5.93,42.29403534,-71.13223725,House,Entire home/apt,1,0,2,Real Bed,"['TV', 'Internet', 'Wireless Internet', 'Air Conditioning', 'Heating', 'Family/Kid Friendly', 'Smoke Detector', 'Carbon Monoxide Detector', 'First Aid Kit', 'Safety Card', 'Fire Extinguisher', 'Essentials', 'Shampoo', '24-Hour Check-in', 'Hangers', 'Hair Dryer', 'Iron', 'Laptop Friendly Workspace']",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
13264687,$40.00 ,$95.00 ,$10.00 ,$0.00 ,2,9,9,9,10,10,10,2.14,42.35639291,-71.16396428,Apartment,Shared room,2,1,1,Pull-out Sofa,"['Wireless Internet', 'Kitchen', 'Free Parking on Premises', 'Heating', 'Washer', 'Dryer', 'Essentials', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
13265095,$120.00 ,$200.00 ,$35.00 ,$0.00 ,4,10,10,10,10,10,10,0.71,42.33849421,-71.15534374,Apartment,Entire home/apt,1,2,2,Real Bed,"['TV', 'Wireless Internet', 'Air Conditioning', 'Pool', 'Kitchen', 'Free Parking on Premises', 'Gym', 'Elevator in Building', 'Indoor Fireplace', 'Heating', 'Family/Kid Friendly', 'Washer', 'Dryer', 'Smoke Detector', 'Carbon Monoxide Detector', 'Shampoo', 'Lock on Bedroom Door', 'Hangers', 'Laptop Friendly Workspace', 'translation missing: en.hosting_amenity_50']",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
13266133,$85.00 ,$250.00 ,$30.00 ,$15.00 ,2,10,10,10,10,10,10,0.75,42.29393458,-71.06461762,Apartment,Private room,1,1,1,Real Bed,"['TV', 'Internet', 'Wireless Internet', 'Kitchen', 'Heating', 'Washer', 'Dryer', 'Smoke Detector', 'Carbon Monoxide Detector', 'Essentials', 'Shampoo', 'Hangers', 'Hair Dryer', 'Iron', 'Laptop Friendly Workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50']",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
13275308,$375.00 ,$100.00 ,$80.00 ,$0.00 ,6,10,10,10,10,10,10,8,42.35814949,-71.05479107,Apartment,Entire home/apt,2,2,3,Real Bed,"['TV', 'Cable TV', 'Internet', 'Wireless Internet', 'Air Conditioning', 'Kitchen', 'Breakfast', 'Elevator in Building', 'Buzzer/Wireless Intercom', 'Heating', 'Family/Kid Friendly', 'Washer', 'Dryer', 'Smoke Detector', 'First Aid Kit', 'Fire Extinguisher', 'Essentials', 'Shampoo', '24-Hour Check-in', 'Hangers', 'Hair Dryer', 'Iron', 'Laptop Friendly Workspace']",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
13294824,$130.00 ,$150.00 ,$20.00 ,$20.00 ,2,10,10,9,10,10,9,1.88,42.33752003,-71.04209234,House,Private room,2,1,1,Real Bed,"['Wireless Internet', 'Kitchen', 'Pets live on this property', 'Dog(s)', 'Heating', 'Washer', 'Dryer', 'Smoke Detector', 'Carbon Monoxide Detector', 'First Aid Kit', 'Safety Card', 'Fire Extinguisher', 'Essentials', 'Shampoo', 'Lock on Bedroom Door', 'Hangers', 'Hair Dryer', 'Iron']",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
13298137,$33.00 ,$300.00 ,$50.00 ,$0.00 ,1,10,10,10,10,10,10,1,42.31633899,-71.07923884,Apartment,Private room,1,1,1,Real Bed,"['Wireless Internet', 'Air Conditioning', 'Kitchen', 'Free Parking on Premises', 'Gym', 'Hot Tub', 'Heating', 'Smoke Detector', 'Carbon Monoxide Detector', 'Lock on Bedroom Door', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50']",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
13298546,$209.00 ,$100.00 ,$10.00 ,$0.00 ,2,10,10,10,10,10,10,4.89,42.34814794,-71.05026474,Loft,Entire home/apt,1,0,1,Real Bed,"['Air Conditioning', 'Kitchen', 'Elevator in Building', 'Buzzer/Wireless Intercom', 'Heating', 'Washer', 'Dryer', 'Smoke Detector', 'Carbon Monoxide Detector', 'Essentials', 'Shampoo', 'Lock on Bedroom Door', 'Hangers', 'Hair Dryer']",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
13325983,$60.00 ,$100.00 ,$5.00 ,$0.00 ,2,9,8,10,8,9,8,3.28,42.3205905,-71.04375558,Apartment,Private room,1,1,1,Real Bed,"['Wireless Internet', 'Air Conditioning', 'Wheelchair Accessible', 'Kitchen', 'Elevator in Building', 'Hot Tub', 'Heating', 'Family/Kid Friendly', 'Smoke Detector', 'Carbon Monoxide Detector', 'Essentials', 'Shampoo', 'Hangers', 'Hair Dryer', 'Laptop Friendly Workspace']",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
13327034,$80.00 ,$100.00 ,$35.00 ,$0.00 ,2,10,10,10,9,9,9,4.15,42.35860656,-71.13057532,House,Private room,2,1,1,Real Bed,"['TV', 'Cable TV', 'Internet', 'Wireless Internet', 'Air Conditioning', 'Kitchen', 'Free Parking on Premises', 'Heating', 'Washer', 'Dryer', 'Smoke Detector', 'Carbon Monoxide Detector', 'Essentials', 'Shampoo', 'Lock on Bedroom Door', '24-Hour Check-in', 'Hangers', 'Hair Dryer', 'Iron', 'Laptop Friendly Workspace']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
13330146,$147.00 ,$147.00 ,$37.00 ,$0.00 ,2,10,9,10,10,10,10,2.54,42.35877797,-71.07011902,Apartment,Entire home/apt,1,1,1,Real Bed,"['TV', 'Wireless Internet', 'Kitchen', 'Elevator in Building', 'Indoor Fireplace', 'Washer', 'Dryer', 'Essentials', 'Shampoo', 'Laptop Friendly Workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50']",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
13345701,$80.00 ,$100.00 ,$35.00 ,$0.00 ,2,10,10,10,9,9,9,5.37,42.35913733,-71.13005211,Apartment,Private room,2,1,1,Real Bed,"['TV', 'Cable TV', 'Internet', 'Wireless Internet', 'Air Conditioning', 'Kitchen', 'Free Parking on Premises', 'Heating', 'Washer', 'Dryer', 'Smoke Detector', 'Carbon Monoxide Detector', 'Essentials', 'Shampoo', 'Lock on Bedroom Door', 'Hangers', 'Hair Dryer', 'Iron', 'Laptop Friendly Workspace']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
13363171,$100.00 ,$300.00 ,$70.00 ,$50.00 ,2,10,10,10,10,10,10,0.46,42.31552926,-71.102403,Apartment,Entire home/apt,1,1,1,Real Bed,"['TV', 'Wireless Internet', 'Air Conditioning', 'Kitchen', 'Heating', 'Family/Kid Friendly', 'Washer', 'Dryer', 'Smoke Detector', 'Carbon Monoxide Detector', 'First Aid Kit', 'Fire Extinguisher', 'Essentials', 'Shampoo', 'Lock on Bedroom Door', 'Hangers', 'Hair Dryer', 'Iron', 'translation missing: en.hosting_amenity_50']",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
13371105,$39.00 ,$200.00 ,$25.00 ,$10.00 ,2,8,2,4,6,8,6,0.45,42.38214292,-71.08064408,Apartment,Private room,1.5,1,1,Real Bed,"['Wireless Internet', 'Air Conditioning', 'Kitchen', 'Heating', 'Washer', 'Dryer', 'Smoke Detector', 'Carbon Monoxide Detector', 'Fire Extinguisher', 'Essentials', 'Shampoo', 'Lock on Bedroom Door', 'Hangers', 'Hair Dryer', 'Iron', 'Laptop Friendly Workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
13374617,$31.00 ,$500.00 ,$50.00 ,$0.00 ,1,8,9,10,9,5,8,2.37,42.28272513,-71.07511892,Apartment,Private room,1,1,1,Airbed,"['Wireless Internet', 'Kitchen', 'Heating', 'Smoke Detector', 'Carbon Monoxide Detector', 'Essentials']",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
13376457,$175.00 ,$400.00 ,$65.00 ,$0.00 ,2,10,9,10,10,10,9,3.14,42.35648905,-71.07076788,Apartment,Entire home/apt,1,0,1,Real Bed,"['TV', 'Cable TV', 'Internet', 'Wireless Internet', 'Kitchen', 'Buzzer/Wireless Intercom', 'Heating', 'Washer', 'Dryer', 'Smoke Detector', 'Carbon Monoxide Detector', 'Fire Extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair Dryer', 'Iron', 'Laptop Friendly Workspace']",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
13378987,$600.00 ,$200.00 ,$125.00 ,$20.00 ,7,8,9,8,9,10,9,3,42.34230309,-71.08036334,Condominium,Entire home/apt,2,4,5,Real Bed,"['TV', 'Wireless Internet', 'Air Conditioning', 'Kitchen', 'Heating', 'Family/Kid Friendly', 'Washer', 'Dryer', 'Smoke Detector', 'First Aid Kit', 'Fire Extinguisher', 'Essentials', 'Shampoo', '24-Hour Check-in', 'Hangers', 'Hair Dryer', 'Iron', 'Laptop Friendly Workspace']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
13379155,$52.00 ,$100.00 ,$10.00 ,$0.00 ,1,9,7,10,10,9,8,1.11,42.33891849,-71.08396839,Apartment,Private room,1,1,1,Real Bed,"['Kitchen', 'Elevator in Building', 'Hot Tub', 'Heating', 'Smoke Detector', 'Fire Extinguisher', 'Essentials', 'Hangers', 'Laptop Friendly Workspace']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
13391054,$100.00 ,$150.00 ,$75.00 ,$40.00 ,2,10,10,10,10,9,9,2.68,42.35168761,-71.13383981,Apartment,Entire home/apt,1,1,1,Real Bed,"['Wireless Internet', 'Air Conditioning', 'Kitchen', 'Heating', 'Family/Kid Friendly', 'Washer', 'Dryer', 'Smoke Detector', 'Fire Extinguisher', 'Hangers']",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13391640,$200.00 ,$95.00 ,$20.00 ,$0.00 ,2,9,8,9,9,10,9,3.67,42.35502416,-71.07523426,Apartment,Entire home/apt,1,0,1,Real Bed,"['TV', 'Wireless Internet', 'Air Conditioning', 'Kitchen', 'Smoking Allowed', 'Pets Allowed', 'Heating', 'Family/Kid Friendly', 'Smoke Detector', 'Carbon Monoxide Detector', 'Essentials', 'Lock on Bedroom Door', 'Hair Dryer', 'Iron', 'Laptop Friendly Workspace']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
13397201,$175.00 ,$100.00 ,$30.00 ,$0.00 ,2,10,10,10,10,10,10,2,42.3438738,-71.08789069,Apartment,Entire home/apt,1,1,1,Real Bed,"['TV', 'Wireless Internet', 'Air Conditioning', 'Kitchen', 'Breakfast', 'Elevator in Building', 'Heating', 'Washer', 'Dryer', 'Smoke Detector', 'Carbon Monoxide Detector', 'First Aid Kit', 'Essentials', 'Shampoo', 'Hangers', 'Hair Dryer', 'Iron', 'Laptop Friendly Workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
13414159,$234.00 ,$100.00 ,$75.00 ,$25.00 ,6,10,10,9,10,9,9,5.83,42.37755837,-71.05133818,Condominium,Entire home/apt,2,2,4,Real Bed,"['TV', 'Internet', 'Wireless Internet', 'Air Conditioning', 'Kitchen', 'Free Parking on Premises', 'Elevator in Building', 'Buzzer/Wireless Intercom', 'Heating', 'Family/Kid Friendly', 'Washer', 'Dryer', 'Smoke Detector', 'Carbon Monoxide Detector', 'First Aid Kit', 'Essentials', 'Shampoo', '24-Hour Check-in', 'Hangers', 'Hair Dryer', 'Iron', 'Laptop Friendly Workspace', 'translation missing: en.hosting_amenity_50']",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
13414367,$131.00 ,$200.00 ,$25.00 ,$0.00 ,3,10,10,9,10,10,10,2.11,42.36473524,-71.0541282,Apartment,Entire home/apt,1,1,1,Real Bed,"['Wireless Internet', 'Air Conditioning', 'Kitchen', 'Breakfast', 'Family/Kid Friendly', 'Smoke Detector', 'Carbon Monoxide Detector', 'Essentials', 'Hair Dryer', 'Laptop Friendly Workspace']",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
13433317,$119.00 ,$300.00 ,$75.00 ,$30.00 ,5,9,9,9,10,8,9,2.31,42.38158617,-71.02917177,Apartment,Entire home/apt,1,2,2,Real Bed,"['TV', 'Wireless Internet', 'Air Conditioning', 'Kitchen', 'Heating', 'Family/Kid Friendly', 'Smoke Detector', 'Carbon Monoxide Detector', 'First Aid Kit', 'Essentials', 'Shampoo']",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
13433475,$267.00 ,$99.00 ,$65.00 ,$50.00 ,8,9,8,9,9,10,8,4.29,42.35849849,-71.06925489,Apartment,Entire home/apt,2,2,3,Real Bed,"['TV', 'Cable TV', 'Internet', 'Wireless Internet', 'Air Conditioning', 'Kitchen', 'Pets Allowed', 'Heating', 'Family/Kid Friendly', 'Smoke Detector', 'Carbon Monoxide Detector', 'Essentials', 'Shampoo', '24-Hour Check-in', 'Hangers', 'Hair Dryer', 'Iron', 'Laptop Friendly Workspace']",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
13450030,$80.00 ,$100.00 ,$35.00 ,$0.00 ,2,10,10,9,9,9,9,6.55,42.35882253,-71.13018411,Apartment,Private room,2,1,1,Real Bed,"['TV', 'Wireless Internet', 'Air Conditioning', 'Kitchen', 'Free Parking on Premises', 'Heating', 'Washer', 'Dryer', 'Smoke Detector', 'Carbon Monoxide Detector', 'Essentials', 'Shampoo', 'Lock on Bedroom Door', 'Hangers', 'Hair Dryer', 'Iron', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
13478868,$42.00 ,$300.00 ,$50.00 ,$0.00 ,1,10,10,10,10,10,10,0.7,42.35907681,-71.14406906,House,Private room,1,1,1,Real Bed,"['Wireless Internet', 'Kitchen', 'Heating', 'Washer', 'Dryer', 'Smoke Detector', 'Carbon Monoxide Detector', 'Essentials', 'Lock on Bedroom Door', '24-Hour Check-in', 'Hangers', 'Laptop Friendly Workspace']",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
13509242,$66.00 ,$200.00 ,$30.00 ,$0.00 ,2,7,8,10,10,9,8,2,42.35053057,-71.12820937,Apartment,Entire home/apt,1,1,1,Real Bed,"['Internet', 'Wireless Internet', 'Air Conditioning', 'Kitchen', 'Elevator in Building', 'Heating', 'Washer', 'Dryer', 'Shampoo', 'Hangers', 'Hair Dryer', 'Laptop Friendly Workspace']",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13515084,$75.00 ,$100.00 ,$35.00 ,$0.00 ,2,10,10,10,9,9,9,8.29,42.35720643,-71.12871661,House,Private room,2,1,1,Real Bed,"['TV', 'Cable TV', 'Internet', 'Wireless Internet', 'Air Conditioning', 'Kitchen', 'Free Parking on Premises', 'Heating', 'Washer', 'Dryer', 'Smoke Detector', 'Carbon Monoxide Detector', 'Safety Card', 'Essentials', 'Shampoo', 'Lock on Bedroom Door', '24-Hour Check-in', 'Hangers', 'Hair Dryer', 'Iron', 'Laptop Friendly Workspace']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
13532311,$250.00 ,$500.00 ,$150.00 ,$40.00 ,7,10,10,10,10,10,10,1,42.33217337,-71.04835899,Apartment,Entire home/apt,1,2,5,Real Bed,"['TV', 'Wireless Internet', 'Air Conditioning', 'Kitchen', 'Heating', 'Washer', 'Dryer', 'Smoke Detector', 'Carbon Monoxide Detector', 'First Aid Kit', 'Safety Card', 'Fire Extinguisher', 'Essentials', 'Shampoo', '24-Hour Check-in', 'Hangers', 'Hair Dryer', 'Iron', 'Laptop Friendly Workspace']",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
13546414,$75.00 ,$150.00 ,$25.00 ,$10.00 ,5,8,9,9,9,9,8,8.06,42.31846537,-71.0576918,House,Private room,1,1,2,Real Bed,"['Wireless Internet', 'Air Conditioning', 'Heating', 'Family/Kid Friendly', 'Smoke Detector', 'Carbon Monoxide Detector', 'First Aid Kit', 'Fire Extinguisher', 'Essentials', 'Lock on Bedroom Door', '24-Hour Check-in', 'Hangers', 'Hair Dryer', 'Iron']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
13549924,$200.00 ,$200.00 ,$50.00 ,$0.00 ,4,10,10,10,8,10,10,1.5,42.33740473,-71.07842744,Apartment,Entire home/apt,1,0,2,Real Bed,"['TV', 'Wireless Internet', 'Air Conditioning', 'Kitchen', 'Free Parking on Premises', 'Pets Allowed', 'Heating', 'Family/Kid Friendly', 'Smoke Detector', 'Carbon Monoxide Detector', 'Fire Extinguisher', 'Essentials', 'Lock on Bedroom Door', 'Hangers', 'Laptop Friendly Workspace']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
13550969,$330.00 ,$500.00 ,$150.00 ,$40.00 ,11,10,10,10,10,10,10,5.5,42.33146036,-71.0531129,Apartment,Entire home/apt,1,3,8,Real Bed,"['TV', 'Wireless Internet', 'Air Conditioning', 'Kitchen', 'Heating', 'Washer', 'Dryer', 'Smoke Detector', 'Carbon Monoxide Detector', 'First Aid Kit', 'Safety Card', 'Fire Extinguisher', 'Essentials', 'Shampoo', '24-Hour Check-in', 'Hangers', 'Hair Dryer', 'Iron', 'Laptop Friendly Workspace']",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
13555596,$140.00 ,$200.00 ,$65.00 ,$75.00 ,2,10,10,10,10,10,10,1,42.33791676,-71.02701324,Apartment,Entire home/apt,1,1,1,Real Bed,"['TV', 'Wireless Internet', 'Air Conditioning', 'Kitchen', 'Heating', 'Washer', 'Dryer', 'Essentials', 'Shampoo', 'Hangers', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
13564762,$31.00 ,$500.00 ,$50.00 ,$0.00 ,1,10,10,10,10,9,10,1.76,42.2836577,-71.07276273,Apartment,Private room,1,1,1,Airbed,"['Wireless Internet', 'Kitchen', 'Heating', 'Smoke Detector', 'Carbon Monoxide Detector', 'Essentials', 'Lock on Bedroom Door', 'Hangers']",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
13565471,$29.00 ,$500.00 ,$50.00 ,$0.00 ,1,6,10,10,10,6,10,0.75,42.28290655,-71.07384668,Apartment,Private room,1,1,1,Airbed,"['Wireless Internet', 'Kitchen', 'Heating', 'Smoke Detector', 'Carbon Monoxide Detector', 'Essentials', 'Lock on Bedroom Door', 'Hangers', 'Laptop Friendly Workspace']",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
13578911,$45.00 ,$200.00 ,$50.00 ,$20.00 ,1,10,6,10,10,10,10,1,42.3187904,-71.06014865,Apartment,Private room,1,1,1,Real Bed,"['Wireless Internet', 'Kitchen', 'Family/Kid Friendly', 'Washer', 'Dryer', 'Smoke Detector', 'Carbon Monoxide Detector', 'Fire Extinguisher', 'Essentials', 'Shampoo', 'Lock on Bedroom Door', 'Hangers', 'Hair Dryer', 'Iron', 'Laptop Friendly Workspace', 'translation missing: en.hosting_amenity_50']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
13584884,$58.00 ,$95.00 ,$8.00 ,$10.00 ,2,10,10,10,10,9,9,4.55,42.35940978,-71.14319145,Apartment,Private room,1,1,1,Real Bed,"['Internet', 'Wireless Internet', 'Air Conditioning', 'Kitchen', 'Heating', 'Family/Kid Friendly', 'Smoke Detector', 'First Aid Kit', 'Essentials', 'Shampoo', '24-Hour Check-in', 'Hangers', 'Hair Dryer', 'Iron', 'Laptop Friendly Workspace']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
13585624,$250.00 ,$500.00 ,$125.00 ,$0.00 ,4,9,9,9,9,10,9,1.7,42.37499915,-71.05777501,Apartment,Entire home/apt,1,2,2,Real Bed,"['TV', 'Wireless Internet', 'Air Conditioning', 'Kitchen', 'Heating', 'Family/Kid Friendly', 'Washer', 'Dryer', 'Smoke Detector', 'Carbon Monoxide Detector', 'Hangers', 'Hair Dryer', 'Iron', 'Laptop Friendly Workspace']",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
13586128,$315.00 ,$500.00 ,$125.00 ,$0.00 ,6,10,10,10,10,10,10,0.56,42.37465423,-71.05771054,Apartment,Entire home/apt,2,3,3,Real Bed,"['TV', 'Wireless Internet', 'Air Conditioning', 'Kitchen', 'Heating', 'Family/Kid Friendly', 'Washer', 'Dryer', 'Smoke Detector', 'Carbon Monoxide Detector', 'Hangers', 'Hair Dryer', 'Iron', 'Laptop Friendly Workspace']",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
13591607,$109.00 ,$100.00 ,$40.00 ,$29.00 ,2,10,10,10,10,10,10,9.2,42.34382636,-71.0826098,Condominium,Private room,1,1,1,Real Bed,"['Internet', 'Wireless Internet', 'Air Conditioning', 'Kitchen', 'Indoor Fireplace', 'Heating', 'Family/Kid Friendly', 'Suitable for Events', 'Washer', 'Dryer', 'Smoke Detector', 'Carbon Monoxide Detector', 'Essentials', 'Shampoo', 'Lock on Bedroom Door', '24-Hour Check-in', 'Hangers', 'Hair Dryer', 'Iron', 'Laptop Friendly Workspace']",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
13602808,$249.00 ,$150.00 ,$75.00 ,$0.00 ,4,9,10,10,10,10,9,5,42.34972481,-71.04755443,Apartment,Entire home/apt,1,2,2,Real Bed,"['TV', 'Internet', 'Wireless Internet', 'Air Conditioning', 'Elevator in Building', 'Heating', 'Washer', 'Dryer', 'Smoke Detector', 'Carbon Monoxide Detector', 'Essentials', 'Shampoo', '24-Hour Check-in', 'Hangers', 'Hair Dryer', 'Iron', 'Laptop Friendly Workspace']",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
13606268,$150.00 ,$350.00 ,$75.00 ,$0.00 ,2,7,8,9,10,9,8,3.39,42.35195924,-71.12064305,Apartment,Entire home/apt,1,0,1,Real Bed,"['TV', 'Internet', 'Wireless Internet', 'Air Conditioning', 'Kitchen', 'Elevator in Building', 'Buzzer/Wireless Intercom', 'Heating', 'Washer', 'Dryer', 'Smoke Detector', 'Carbon Monoxide Detector', 'First Aid Kit', 'Safety Card', 'Essentials', 'Shampoo', 'Hangers', 'Iron', 'Laptop Friendly Workspace']",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13613562,$174.00 ,$100.00 ,$40.00 ,$25.00 ,5,7,4,9,9,9,7,2.05,42.36511218,-71.03151329,Apartment,Entire home/apt,1,1,2,Real Bed,"['TV', 'Wireless Internet', 'Air Conditioning', 'Kitchen', 'Heating', 'Family/Kid Friendly', 'Essentials', 'Shampoo', 'Hangers']",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
13614982,$225.00 ,$95.00 ,$25.00 ,$25.00 ,4,9,7,9,9,10,9,3.62,42.34974875,-71.0785676,Apartment,Entire home/apt,1,1,2,Real Bed,"['TV', 'Cable TV', 'Internet', 'Wireless Internet', 'Air Conditioning', 'Kitchen', 'Elevator in Building', 'Heating', 'Family/Kid Friendly', 'Washer', 'Dryer', 'Smoke Detector', 'Essentials', 'Shampoo', 'Lock on Bedroom Door', 'Hangers', 'Hair Dryer']",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13622776,$85.00 ,$95.00 ,$50.00 ,$0.00 ,3,10,10,10,10,10,10,1.3,42.2862292,-71.05682397,Apartment,Entire home/apt,1,1,2,Real Bed,"['TV', 'Air Conditioning', 'Kitchen', 'Free Parking on Premises', 'Pets live on this property', 'Dog(s)', 'Smoke Detector', 'Carbon Monoxide Detector', 'Essentials', 'Lock on Bedroom Door', 'Hangers']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
13624929,$227.00 ,$250.00 ,$10.00 ,$30.00 ,3,9,10,10,9,9,9,3.43,42.34424342,-71.15545336,Apartment,Private room,1,1,1,Real Bed,"['TV', 'Internet', 'Wireless Internet', 'Air Conditioning', 'Kitchen', 'Breakfast', 'Indoor Fireplace', 'Heating', 'Smoke Detector', 'Carbon Monoxide Detector', 'Essentials', 'Shampoo', '24-Hour Check-in', 'Hangers', 'Hair Dryer', 'Iron', 'Laptop Friendly Workspace']",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
