ID,Price,Security_deposit,Cleaning_fee,Extra_people_price,accommodates,review_accuracy,review_cleanliness,review_checkin,review_communication,review_location,review_value,reviews_per_month,latitude,longitude,allston.nhbr,back_bay.nhbr,beacon_hill.nhbr,brighton.nhbr,dorchester.nhbr,downtown.nhbr,east_boston.nhbr,fenway.nhbr,jamica_plain.nhbr,south_boston.nhbr,south_end.nhbr,nhbr.others,cancellation_strict,cancellation_moderate,cancellation_flexible,instant_bookable,Wireless.Internet,X24.Hour.Check.in,Lock.on.Bedroom.Door,Laundry,Kitchen,Pets,Air.Conditioning,TV,Heating,Iron,Shampoo,Hair.Dryer,Buzzer.Wireless.Intercom,Free.Parking,prop_condo,prop_apartment,prop.other,prop_house,room.private_shared,room.entire_apt,bath.other,bath.two,bath.one,bedroom.other,bedroom.two,bedroom.one,bed.other,bed.two,bed.one,bedtype.other,bedtype.real
8575476,215,300,50,0,2,10,9,10,10,10,9,1.99,42.34387422,-71.07417158,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1
8579799,175,100,50,15,4,10,10,10,10,10,10,0.71,42.34942212,-71.12938809,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
8595650,200,250,100,25,4,10,10,10,10,10,10,3.37,42.34364206,-71.07096862,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
8596320,130,200,70,0,2,10,10,10,10,10,10,0.78,42.33887931,-71.04715368,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1
8686165,199,400,95,10,4,10,10,9,9,9,9,1.33,42.34632376,-71.06301627,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
8700820,51,95,15,10,1,10,10,10,10,8,9,0.64,42.28124503,-71.08604188,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1
8704828,69,100,20,20,2,10,9,10,10,9,9,3.09,42.35143024,-71.12604073,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
8717204,180,100,80,35,4,10,9,9,9,8,9,2.73,42.29473076,-71.06111949,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
8734707,90,250,20,40,2,10,10,10,10,9,10,3.52,42.32974333,-71.09185431,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
8735827,90,250,20,40,2,10,10,10,10,9,9,2.96,42.32945376,-71.09308986,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1
8751275,59,100,20,0,2,9,9,10,9,9,9,5.71,42.35179203,-71.12690082,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
8753913,240,250,100,25,4,10,10,10,10,10,9,2.4,42.33960911,-71.07998676,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
8757949,65,95,10,20,2,9,8,10,10,10,9,1.99,42.37240877,-71.03867839,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0
8758450,85,100,25,25,2,10,10,10,10,10,9,0.42,42.34737835,-71.13722682,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
8780440,110,300,100,0,4,8,9,9,9,9,9,0.92,42.34228685,-71.15515688,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
8799256,295,300,100,45,6,10,10,10,10,9,9,3.96,42.35483189,-71.0617905,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1
8801250,56,100,30,25,2,10,9,10,9,10,10,0.48,42.31161782,-71.10385273,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1
8815257,177,300,99,0,6,9,9,9,9,9,9,3.08,42.34437308,-71.06457653,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1
8822499,200,100,60,0,3,10,10,10,10,10,10,0.77,42.35084357,-71.08636652,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
8827268,200,250,40,0,4,10,10,10,10,10,10,1.01,42.34430214,-71.06899694,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
8830015,296,100,69,20,6,10,10,10,10,10,9,5.31,42.35055216,-71.06168614,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
8846202,185,150,75,25,2,10,10,10,10,10,9,1.74,42.346417,-71.07314861,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
8859689,250,250,95,35,5,10,10,10,10,9,10,1.58,42.37574655,-71.02989414,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
8861069,125,400,10,10,3,10,9,10,10,9,9,1.91,42.34839979,-71.06227731,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1
8882195,139,400,80,10,2,9,10,9,9,10,9,1.14,42.34851107,-71.13282396,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1
8886703,52,95,15,10,2,9,10,10,10,8,9,1.11,42.28253505,-71.08625683,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0
8902304,279,400,95,10,4,10,10,10,10,9,10,2.17,42.34555988,-71.06337695,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
8930592,99,300,100,15,8,9,10,10,10,9,9,6.42,42.33524293,-71.04390496,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1
8947232,60,500,50,0,1,9,9,10,10,8,8,0.56,42.28958573,-71.06829405,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
8987722,154,300,90,0,4,9,10,10,9,9,9,4.9,42.34425636,-71.06330675,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
8988506,234,300,99,0,6,10,10,9,10,9,9,5.61,42.34443022,-71.06251625,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1
9013631,250,500,150,45,11,10,10,10,10,10,10,6.08,42.33178081,-71.05236165,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1
9078482,45,200,20,5,2,9,9,10,10,9,10,0.23,42.35092204,-71.12768196,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
9107357,210,150,80,0,2,10,10,10,10,10,9,4.9,42.35802834,-71.07198029,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
9109401,350,200,130,0,6,10,10,10,10,10,10,1.98,42.3528677,-71.13933817,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1
9111413,240,100,50,25,3,10,9,9,9,9,9,5.47,42.35519377,-71.06153296,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
9114896,150,200,25,35,6,10,10,10,10,9,9,3.52,42.35389221,-71.15954401,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1
9144588,165,200,60,0,2,10,10,10,10,10,10,4.33,42.35392229,-71.07645347,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1
9145242,89,100,10,35,2,10,10,10,10,10,9,6.41,42.37657262,-71.03294266,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
9180947,145,200,60,0,2,10,10,10,10,10,10,4.54,42.35491207,-71.07642598,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1
9180965,159,199,79,30,1,8,4,6,10,10,8,0.19,42.34311844,-71.09383553,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
9183638,179,300,20,20,4,10,10,10,10,9,10,0.44,42.34748332,-71.06079649,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
9207914,130,250,99,0,4,10,10,10,10,9,9,4.33,42.34555475,-71.06157484,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
9208166,236,250,99,0,6,10,10,9,9,10,10,4.23,42.34435009,-71.06362034,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1
9228519,189,500,150,0,2,10,10,8,10,10,10,0.88,42.35355224,-71.07990482,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1
9231486,375,475,125,40,6,10,10,10,10,10,10,3.13,42.3501513,-71.09115129,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
9237653,110,300,30,20,2,10,10,10,10,10,10,3.3,42.33248367,-71.0494173,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
9259184,255,300,85,25,4,10,10,10,10,10,9,6.6,42.36516569,-71.05694392,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
9273395,210,500,100,0,4,10,9,10,9,10,9,0.81,42.35947329,-71.0721187,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
9273978,229,500,100,0,2,10,10,10,10,10,10,0.82,42.35776698,-71.07210012,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1
9274587,229,500,100,0,4,10,9,9,9,10,9,0.92,42.35755878,-71.07171964,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
9279773,70,150,25,25,2,10,10,10,10,10,10,1.42,42.309534,-71.04918649,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
9299923,139,400,95,10,4,10,10,10,10,10,9,2.28,42.35844291,-71.06274136,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
9346513,250,200,50,0,3,10,10,10,10,10,10,1.48,42.35329247,-71.07697309,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
9373802,155,150,55,50,8,9,8,9,9,10,8,2.69,42.3504942,-71.08851658,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1
9425902,140,500,50,0,2,10,10,10,10,10,10,1.13,42.36652442,-71.05213169,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
9459945,55,200,30,0,2,10,10,10,10,9,10,0.61,42.3234374,-71.11397537,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
9460898,189,500,100,0,4,10,10,10,10,10,10,0.89,42.34225207,-71.05711519,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
9474436,228,750,25,25,2,10,10,10,10,10,10,1.34,42.34594658,-71.07724668,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
9485607,195,100,95,25,6,10,10,10,10,10,10,2.81,42.31923483,-71.10501594,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1
9493951,75,250,40,10,4,10,9,10,10,9,9,4.81,42.28904796,-71.06320955,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1
9494212,64,250,25,15,3,10,9,10,10,8,9,3.75,42.28923801,-71.0615172,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
9494511,59,250,25,10,2,10,9,9,9,8,9,2.98,42.28880694,-71.06140756,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
9496337,70,500,15,15,3,10,9,9,9,9,10,1.21,42.36208644,-71.12470255,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1
9574727,170,300,60,35,1,10,10,10,10,9,10,0.38,42.34539308,-71.06303906,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1
9575439,84,500,20,20,2,10,10,9,10,9,10,2.17,42.32137451,-71.1060596,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1
9590679,65,200,15,20,1,10,10,10,10,10,10,3.07,42.32443218,-71.10789033,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
9663423,115,100,35,0,3,10,10,10,10,10,10,1.06,42.34298635,-71.0703004,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
9685076,35,500,50,0,1,10,9,10,10,9,10,0.69,42.30327329,-71.07203687,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0
9685085,38,500,50,0,1,10,10,10,10,10,10,0.7,42.28851074,-71.06963439,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0
9731479,195,250,50,30,4,9,10,10,10,10,9,4.98,42.34567869,-71.06943202,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
9791506,119,300,100,0,2,10,10,10,10,10,10,1.3,42.31246587,-71.10751981,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
9809914,105,99,55,50,7,9,9,9,10,10,9,2.29,42.34935037,-71.08968698,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1
9858437,145,300,75,30,5,9,9,9,10,7,8,4.21,42.38216086,-71.02883782,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
9862792,373,300,150,0,8,9,10,10,10,9,9,3.98,42.34398116,-71.06485661,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1
9865550,75,300,40,0,4,10,8,10,10,8,10,0.12,42.31161779,-71.10492935,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0
9887664,160,350,100,0,4,9,8,10,10,10,9,1.58,42.31663193,-71.04185882,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
9897713,63,500,50,0,3,10,10,10,8,8,8,0.13,42.38023267,-71.02894337,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
9958026,80,100,25,20,2,9,8,9,9,9,8,3.82,42.38013874,-71.03476478,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
9961767,150,200,50,0,2,10,10,10,10,9,10,0.76,42.33461965,-71.07637612,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
9971054,50,100,20,0,2,9,9,10,9,10,9,1.65,42.30337107,-71.11500731,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
10034592,55,150,30,0,2,10,9,10,10,10,10,1.66,42.31716801,-71.04048284,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
10068240,67,250,40,15,4,10,9,10,10,9,9,3.96,42.28971393,-71.0614035,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1
10083878,170,200,50,20,4,10,10,10,10,10,10,5.77,42.33832319,-71.07629653,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
10084216,200,100,60,0,3,10,10,10,10,10,9,1.67,42.35066562,-71.07915282,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
10127270,45,100,40,0,1,8,4,10,10,10,8,0.48,42.24468153,-71.12189327,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1
10132073,150,100,50,0,2,10,8,10,10,10,10,1.64,42.37045481,-71.04025851,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
10190260,75,200,100,20,1,10,10,10,10,10,10,0.14,42.3332953,-71.07815404,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1
10208321,50,100,6,0,2,9,8,10,10,9,10,0.86,42.35879097,-71.12856524,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
10228457,200,200,50,0,2,10,10,9,10,10,10,1.36,42.35225242,-71.07175693,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1
10231171,70,100,35,0,2,10,9,10,10,9,9,4.81,42.35857131,-71.12983367,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1
10231714,140,100,35,10,4,10,10,10,10,10,9,4.56,42.34590449,-71.10469067,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
10234895,55,200,40,10,2,9,9,10,9,7,9,0.63,42.28318542,-71.0676302,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
10253416,168,400,95,10,2,9,9,6,7,7,8,0.36,42.36444258,-71.13058405,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1
10253591,105,200,7,10,2,9,10,10,10,9,9,3.46,42.31838302,-71.1018781,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1
10333345,81,100,70,30,1,10,10,10,10,10,10,2.67,42.34598537,-71.13639659,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1
10379031,275,500,100,0,2,10,10,10,10,10,10,2.33,42.36093936,-71.0637953,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
10411383,250,250,95,35,5,10,10,10,10,10,10,0.23,42.37694736,-71.03023024,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
